order_id,gross_cents,discount_cents,net_cents,cost_cents,contribution_cents,quantity,order_date,order_time,server_id,table_number,party_size,channel,status,discount_percent,payment_method,service_minutes,check_duration_minutes,server_name,month,weekday,hour,discount_band
103010,3600,720,2880,1250,1630,2,2026-02-12,11:36:00,9,,,takeaway,completed,20,Credit Card,17.000000,17.000000,Server 09,2026-02,3,11,discounted
103011,8700,0,8700,3100,5600,6,2026-02-12,11:44:00,1,9.000000,3.000000,dine_in,completed,0,Cash,23.000000,78.000000,Server 01,2026-02,3,11,full_price
103012,7900,0,7900,2600,5300,6,2026-02-12,11:44:00,8,,,takeaway,completed,0,Credit Card,31.000000,31.000000,Server 08,2026-02,3,11,full_price
103013,10300,0,10300,3250,7050,8,2026-02-12,11:46:00,10,,,takeaway,completed,0,Debit Card,24.000000,24.000000,Server 10,2026-02,3,11,full_price
103014,6750,0,6750,2095,4655,6,2026-02-12,11:50:00,9,10.000000,3.000000,dine_in,completed,0,Credit Card,17.000000,49.000000,Server 09,2026-02,3,11,full_price
103015,8600,0,8600,2890,5710,5,2026-02-12,12:00:00,11,,,takeaway,completed,0,Credit Card,21.000000,21.000000,Server 11,2026-02,3,12,full_price
103016,11700,0,11700,3960,7740,8,2026-02-12,12:03:00,1,,,takeaway,completed,0,Cash,23.000000,23.000000,Server 01,2026-02,3,12,full_price
103017,14400,0,14400,5210,9190,10,2026-02-12,12:04:00,11,,,takeaway,completed,0,Debit Card,24.000000,24.000000,Server 11,2026-02,3,12,full_price
103018,6150,0,6150,1970,4180,5,2026-02-12,12:09:00,9,1.000000,2.000000,dine_in,completed,0,Debit Card,23.000000,60.000000,Server 09,2026-02,3,12,full_price
103019,4850,0,4850,1540,3310,4,2026-02-12,12:14:00,1,4.000000,2.000000,dine_in,completed,0,Credit Card,17.000000,85.000000,Server 01,2026-02,3,12,full_price
103020,11050,0,11050,3670,7380,8,2026-02-12,12:39:00,9,10.000000,4.000000,dine_in,completed,0,Credit Card,22.000000,49.000000,Server 09,2026-02,3,12,full_price
103021,5100,0,5100,1670,3430,4,2026-02-12,12:49:00,8,2.000000,2.000000,dine_in,completed,0,Credit Card,18.000000,71.000000,Server 08,2026-02,3,12,full_price
103022,8900,0,8900,3140,5760,6,2026-02-12,12:50:00,1,11.000000,3.000000,dine_in,completed,0,Credit Card,15.000000,53.000000,Server 01,2026-02,3,12,full_price
103023,14550,0,14550,5190,9360,10,2026-02-12,13:10:00,1,21.000000,5.000000,dine_in,completed,0,Credit Card,17.000000,67.000000,Server 01,2026-02,3,13,full_price
103024,4750,0,4750,1500,3250,4,2026-02-12,13:13:00,12,1.000000,2.000000,dine_in,completed,0,Credit Card,19.000000,49.000000,Server 12,2026-02,3,13,full_price
103025,5350,0,5350,1710,3640,5,2026-02-12,13:23:00,12,3.000000,2.000000,dine_in,completed,0,Credit Card,15.000000,87.000000,Server 12,2026-02,3,13,full_price
103026,10800,0,10800,3650,7150,8,2026-02-12,13:28:00,8,,,takeaway,completed,0,Credit Card,24.000000,24.000000,Server 08,2026-02,3,13,full_price
103027,6500,0,6500,2090,4410,5,2026-02-12,13:39:00,10,9.000000,3.000000,dine_in,completed,0,Debit Card,26.000000,56.000000,Server 10,2026-02,3,13,full_price
103028,4250,425,3825,1360,2465,4,2026-02-12,14:21:00,11,1.000000,2.000000,dine_in,completed,10,Credit Card,14.000000,83.000000,Server 11,2026-02,3,14,discounted
103029,4950,495,4455,1610,2845,4,2026-02-12,14:23:00,10,2.000000,2.000000,dine_in,completed,10,Cash,23.000000,65.000000,Server 10,2026-02,3,14,discounted
103030,4700,0,4700,1460,3240,4,2026-02-12,14:27:00,9,4.000000,2.000000,dine_in,completed,0,Credit Card,25.000000,57.000000,Server 09,2026-02,3,14,full_price
103031,9500,0,9500,3005,6495,8,2026-02-12,14:28:00,9,10.000000,4.000000,dine_in,completed,0,Credit Card,18.000000,73.000000,Server 09,2026-02,3,14,full_price
103032,6000,0,6000,1985,4015,5,2026-02-12,15:08:00,11,3.000000,2.000000,dine_in,completed,0,Credit Card,21.000000,72.000000,Server 11,2026-02,3,15,full_price
103033,5000,0,5000,1660,3340,3,2026-02-12,15:29:00,1,,,takeaway,completed,0,Credit Card,31.000000,31.000000,Server 01,2026-02,3,15,full_price
103034,12500,0,12500,4930,7570,7,2026-02-12,16:19:00,11,,,takeaway,completed,0,Cash,23.000000,23.000000,Server 11,2026-02,3,16,full_price
103035,13750,0,13750,4860,8890,9,2026-02-12,16:22:00,9,21.000000,5.000000,dine_in,completed,0,Credit Card,9.000000,51.000000,Server 09,2026-02,3,16,full_price
103036,17300,0,17300,5570,11730,13,2026-02-12,16:41:00,10,22.000000,6.000000,dine_in,completed,0,Credit Card,18.000000,71.000000,Server 10,2026-02,3,16,full_price
103037,6200,620,5580,2310,3270,4,2026-02-12,17:09:00,9,1.000000,2.000000,dine_in,completed,10,Credit Card,13.000000,65.000000,Server 09,2026-02,3,17,discounted
103038,4800,0,4800,1490,3310,4,2026-02-12,17:18:00,10,2.000000,2.000000,dine_in,completed,0,Cash,21.000000,55.000000,Server 10,2026-02,3,17,full_price
103039,3000,0,3000,1030,1970,2,2026-02-12,17:19:00,8,,,takeaway,completed,0,Debit Card,22.000000,22.000000,Server 08,2026-02,3,17,full_price
103040,10100,0,10100,3370,6730,7,2026-02-12,17:20:00,8,,,takeaway,completed,0,Credit Card,16.000000,16.000000,Server 08,2026-02,3,17,full_price
103041,5100,0,5100,1770,3330,4,2026-02-12,17:22:00,12,3.000000,2.000000,dine_in,completed,0,Credit Card,26.000000,85.000000,Server 12,2026-02,3,17,full_price
103042,4900,0,4900,1600,3300,4,2026-02-12,17:35:00,8,4.000000,1.000000,dine_in,completed,0,Credit Card,18.000000,57.000000,Server 08,2026-02,3,17,full_price
103043,3500,0,3500,1150,2350,3,2026-02-12,17:40:00,8,5.000000,1.000000,dine_in,completed,0,Credit Card,20.000000,105.000000,Server 08,2026-02,3,17,full_price
103044,4950,0,4950,1650,3300,3,2026-02-12,17:53:00,8,,,takeaway,completed,0,Credit Card,17.000000,17.000000,Server 08,2026-02,3,17,full_price
103045,6150,0,6150,2110,4040,5,2026-02-12,18:05:00,1,6.000000,2.000000,dine_in,completed,0,Credit Card,15.000000,76.000000,Server 01,2026-02,3,18,full_price
103046,12100,0,12100,4250,7850,9,2026-02-12,18:08:00,10,9.000000,4.000000,dine_in,completed,0,Cash,17.000000,66.000000,Server 10,2026-02,3,18,full_price
103047,12250,0,12250,4400,7850,9,2026-02-12,18:13:00,12,,,takeaway,completed,0,Credit Card,18.000000,18.000000,Server 12,2026-02,3,18,full_price
103048,8800,0,8800,3095,5705,6,2026-02-12,18:18:00,10,10.000000,3.000000,dine_in,completed,0,Cash,16.000000,93.000000,Server 10,2026-02,3,18,full_price
103049,6750,0,6750,2195,4555,5,2026-02-12,18:19:00,9,11.000000,3.000000,dine_in,completed,0,Credit Card,21.000000,71.000000,Server 09,2026-02,3,18,full_price
103050,5800,0,5800,1760,4040,5,2026-02-12,18:22:00,11,1.000000,2.000000,dine_in,completed,0,Credit Card,14.000000,66.000000,Server 11,2026-02,3,18,full_price
103051,6100,610,5490,2000,3490,4,2026-02-12,18:27:00,9,,,takeaway,completed,10,Credit Card,20.000000,20.000000,Server 09,2026-02,3,18,discounted
103052,6850,0,6850,2520,4330,5,2026-02-12,18:33:00,8,2.000000,2.000000,dine_in,completed,0,Debit Card,24.000000,64.000000,Server 08,2026-02,3,18,full_price
103053,6300,0,6300,1900,4400,6,2026-02-12,18:50:00,9,,,takeaway,completed,0,Cash,22.000000,22.000000,Server 09,2026-02,3,18,full_price
103054,2950,0,2950,910,2040,3,2026-02-12,18:50:00,1,3.000000,1.000000,dine_in,completed,0,Credit Card,21.000000,73.000000,Server 01,2026-02,3,18,full_price
103055,6750,0,6750,2465,4285,5,2026-02-12,19:01:00,1,4.000000,2.000000,dine_in,completed,0,Credit Card,18.000000,65.000000,Server 01,2026-02,3,19,full_price
103056,6000,0,6000,1870,4130,5,2026-02-12,19:04:00,9,7.000000,2.000000,dine_in,completed,0,Credit Card,21.000000,75.000000,Server 09,2026-02,3,19,full_price
103057,8450,0,8450,3060,5390,6,2026-02-12,19:14:00,10,,,takeaway,completed,0,Credit Card,25.000000,25.000000,Server 10,2026-02,3,19,full_price
103058,4900,490,4410,1680,2730,3,2026-02-12,19:16:00,12,,,takeaway,completed,10,Credit Card,24.000000,24.000000,Server 12,2026-02,3,19,discounted
103059,12800,1280,11520,4400,7120,8,2026-02-12,19:20:00,12,,,takeaway,completed,10,Credit Card,25.000000,25.000000,Server 12,2026-02,3,19,discounted
103060,6350,0,6350,2110,4240,5,2026-02-12,19:29:00,8,1.000000,2.000000,dine_in,completed,0,Credit Card,13.000000,71.000000,Server 08,2026-02,3,19,full_price
103061,15150,0,15150,4925,10225,13,2026-02-12,19:34:00,12,21.000000,5.000000,dine_in,completed,0,Debit Card,12.000000,50.000000,Server 12,2026-02,3,19,full_price
103062,2800,0,2800,960,1840,2,2026-02-12,19:36:00,11,5.000000,1.000000,dine_in,completed,0,Credit Card,23.000000,81.000000,Server 11,2026-02,3,19,full_price
103063,7900,0,7900,2280,5620,7,2026-02-12,19:37:00,8,9.000000,3.000000,dine_in,completed,0,Credit Card,24.000000,50.000000,Server 08,2026-02,3,19,full_price
103064,6850,0,6850,2650,4200,4,2026-02-12,19:46:00,8,2.000000,2.000000,dine_in,completed,0,Credit Card,14.000000,84.000000,Server 08,2026-02,3,19,full_price
103065,10850,0,10850,3425,7425,9,2026-02-12,20:15:00,1,10.000000,4.000000,dine_in,completed,0,Credit Card,15.000000,92.000000,Server 01,2026-02,3,20,full_price
103066,7350,1470,5880,2760,3120,5,2026-02-12,20:29:00,11,3.000000,2.000000,dine_in,completed,20,Credit Card,15.000000,46.000000,Server 11,2026-02,3,20,discounted
103067,5750,0,5750,1890,3860,4,2026-02-12,20:29:00,11,4.000000,2.000000,dine_in,completed,0,Cash,23.000000,100.000000,Server 11,2026-02,3,20,full_price
103068,5600,0,5600,1710,3890,5,2026-02-12,20:35:00,12,6.000000,2.000000,dine_in,completed,0,Debit Card,16.000000,31.000000,Server 12,2026-02,3,20,full_price
103069,14000,0,14000,5110,8890,10,2026-02-12,20:48:00,12,9.000000,4.000000,dine_in,completed,0,Debit Card,20.000000,57.000000,Server 12,2026-02,3,20,full_price
103070,6500,0,6500,2740,3760,3,2026-02-12,20:58:00,8,1.000000,2.000000,dine_in,completed,0,Debit Card,21.000000,55.000000,Server 08,2026-02,3,20,full_price
103071,6000,0,6000,1915,4085,6,2026-02-12,21:13:00,12,2.000000,2.000000,dine_in,completed,0,Cash,16.000000,59.000000,Server 12,2026-02,3,21,full_price
103072,4000,400,3600,1300,2300,2,2026-02-12,21:51:00,1,3.000000,2.000000,dine_in,completed,10,Cash,23.000000,47.000000,Server 01,2026-02,3,21,discounted
103073,3700,0,3700,1200,2500,2,2026-02-12,21:55:00,10,1.000000,2.000000,dine_in,completed,0,Credit Card,16.000000,55.000000,Server 10,2026-02,3,21,full_price
103074,12350,0,12350,4035,8315,11,2026-02-13,11:07:00,12,9.000000,4.000000,dine_in,completed,0,Credit Card,16.000000,45.000000,Server 12,2026-02,4,11,full_price
103075,12250,0,12250,4490,7760,8,2026-02-13,12:01:00,10,,,takeaway,completed,0,Cash,23.000000,23.000000,Server 10,2026-02,4,12,full_price
103076,6650,1330,5320,2070,3250,6,2026-02-13,12:01:00,10,1.000000,2.000000,dine_in,completed,20,Credit Card,25.000000,69.000000,Server 10,2026-02,4,12,discounted
103077,14150,0,14150,5020,9130,10,2026-02-13,12:02:00,2,9.000000,4.000000,dine_in,completed,0,Credit Card,11.000000,67.000000,Server 02,2026-02,4,12,full_price
103078,4450,0,4450,1300,3150,4,2026-02-13,12:03:00,10,,,takeaway,completed,0,Credit Card,14.000000,14.000000,Server 10,2026-02,4,12,full_price
103079,6450,0,6450,2455,3995,4,2026-02-13,12:05:00,10,2.000000,2.000000,dine_in,completed,0,Credit Card,21.000000,64.000000,Server 10,2026-02,4,12,full_price
103080,3700,0,3700,1160,2540,3,2026-02-13,12:08:00,12,,,takeaway,completed,0,Cash,20.000000,20.000000,Server 12,2026-02,4,12,full_price
103081,6300,0,6300,2250,4050,4,2026-02-13,12:15:00,10,3.000000,2.000000,dine_in,completed,0,Cash,16.000000,53.000000,Server 10,2026-02,4,12,full_price
103082,5150,0,5150,1470,3680,5,2026-02-13,12:29:00,12,4.000000,2.000000,dine_in,completed,0,Debit Card,18.000000,56.000000,Server 12,2026-02,4,12,full_price
103083,8500,0,8500,2600,5900,7,2026-02-13,12:56:00,9,10.000000,3.000000,dine_in,completed,0,Credit Card,18.000000,81.000000,Server 09,2026-02,4,12,full_price
103084,18300,0,18300,6795,11505,12,2026-02-13,12:58:00,11,21.000000,5.000000,dine_in,completed,0,Credit Card,13.000000,76.000000,Server 11,2026-02,4,12,full_price
103085,6650,0,6650,2110,4540,6,2026-02-13,13:00:00,9,5.000000,2.000000,dine_in,completed,0,Credit Card,22.000000,53.000000,Server 09,2026-02,4,13,full_price
103086,4800,0,4800,1505,3295,4,2026-02-13,13:11:00,9,1.000000,2.000000,dine_in,completed,0,Debit Card,25.000000,69.000000,Server 09,2026-02,4,13,full_price
103087,5250,0,5250,1740,3510,4,2026-02-13,13:14:00,11,2.000000,2.000000,dine_in,completed,0,Cash,13.000000,68.000000,Server 11,2026-02,4,13,full_price
103088,7100,0,7100,2150,4950,6,2026-02-13,13:15:00,2,9.000000,3.000000,dine_in,completed,0,Credit Card,10.000000,73.000000,Server 02,2026-02,4,13,full_price
103089,4400,0,4400,1600,2800,3,2026-02-13,13:18:00,1,,,takeaway,completed,0,Cash,20.000000,20.000000,Server 01,2026-02,4,13,full_price
103090,6500,0,6500,2010,4490,5,2026-02-13,13:21:00,11,11.000000,3.000000,dine_in,completed,0,Credit Card,21.000000,72.000000,Server 11,2026-02,4,13,full_price
103091,8850,0,8850,2950,5900,6,2026-02-13,13:34:00,1,12.000000,4.000000,dine_in,completed,0,Credit Card,19.000000,71.000000,Server 01,2026-02,4,13,full_price
103092,6650,0,6650,2310,4340,5,2026-02-13,13:39:00,2,3.000000,2.000000,dine_in,completed,0,Credit Card,19.000000,80.000000,Server 02,2026-02,4,13,full_price
103093,13450,0,13450,4660,8790,10,2026-02-13,13:42:00,2,13.000000,4.000000,dine_in,completed,0,Credit Card,21.000000,61.000000,Server 02,2026-02,4,13,full_price
103094,4000,400,3600,1310,2290,3,2026-02-13,13:57:00,12,,,takeaway,completed,10,Credit Card,23.000000,23.000000,Server 12,2026-02,4,13,discounted
103095,4250,0,4250,1400,2850,3,2026-02-13,14:05:00,9,4.000000,2.000000,dine_in,completed,0,Credit Card,17.000000,51.000000,Server 09,2026-02,4,14,full_price
103096,9300,0,9300,3240,6060,7,2026-02-13,14:21:00,10,10.000000,3.000000,dine_in,completed,0,Cash,13.000000,58.000000,Server 10,2026-02,4,14,full_price
103097,3400,0,3400,1090,2310,3,2026-02-13,14:24:00,2,1.000000,1.000000,dine_in,completed,0,Credit Card,20.000000,53.000000,Server 02,2026-02,4,14,full_price
103098,11950,0,11950,3940,8010,9,2026-02-13,14:32:00,12,9.000000,4.000000,dine_in,completed,0,Debit Card,18.000000,53.000000,Server 12,2026-02,4,14,full_price
103099,2850,0,2850,1000,1850,2,2026-02-13,15:00:00,1,2.000000,1.000000,dine_in,completed,0,Credit Card,11.000000,61.000000,Server 01,2026-02,4,15,full_price
103100,9050,1810,7240,3360,3880,6,2026-02-13,15:20:00,12,10.000000,3.000000,dine_in,completed,20,Debit Card,20.000000,56.000000,Server 12,2026-02,4,15,discounted
103101,5700,0,5700,2000,3700,4,2026-02-13,15:20:00,9,1.000000,2.000000,dine_in,completed,0,Credit Card,20.000000,63.000000,Server 09,2026-02,4,15,full_price
103102,11350,0,11350,4030,7320,8,2026-02-13,16:17:00,2,9.000000,4.000000,dine_in,completed,0,Credit Card,23.000000,69.000000,Server 02,2026-02,4,16,full_price
103103,11900,0,11900,3670,8230,10,2026-02-13,16:19:00,12,10.000000,4.000000,dine_in,completed,0,Cash,7.000000,72.000000,Server 12,2026-02,4,16,full_price
103104,9500,0,9500,3050,6450,6,2026-02-13,16:37:00,9,,,takeaway,completed,0,Credit Card,28.000000,28.000000,Server 09,2026-02,4,16,full_price
103105,5350,0,5350,2005,3345,3,2026-02-13,17:13:00,12,1.000000,2.000000,dine_in,completed,0,Cash,17.000000,68.000000,Server 12,2026-02,4,17,full_price
103106,10500,0,10500,3420,7080,7,2026-02-13,17:20:00,10,,,takeaway,completed,0,Credit Card,24.000000,24.000000,Server 10,2026-02,4,17,full_price
103107,5150,0,5150,1550,3600,4,2026-02-13,17:21:00,12,,,takeaway,completed,0,Credit Card,22.000000,22.000000,Server 12,2026-02,4,17,full_price
103108,6950,695,6255,2600,3655,4,2026-02-13,17:27:00,2,,,takeaway,completed,10,Credit Card,18.000000,18.000000,Server 02,2026-02,4,17,discounted
103109,9500,950,8550,3045,5505,7,2026-02-13,17:44:00,1,9.000000,4.000000,dine_in,completed,10,Credit Card,22.000000,63.000000,Server 01,2026-02,4,17,discounted
103110,6000,0,6000,2000,4000,4,2026-02-13,17:45:00,11,,,takeaway,completed,0,Cash,17.000000,17.000000,Server 11,2026-02,4,17,full_price
103111,9300,0,9300,3390,5910,6,2026-02-13,17:56:00,10,10.000000,3.000000,dine_in,completed,0,Credit Card,22.000000,70.000000,Server 10,2026-02,4,17,full_price
103112,15000,0,15000,4940,10060,12,2026-02-13,17:56:00,2,21.000000,5.000000,dine_in,completed,0,Credit Card,20.000000,65.000000,Server 02,2026-02,4,17,full_price
103113,3900,0,3900,1150,2750,3,2026-02-13,17:58:00,12,2.000000,2.000000,dine_in,completed,0,Credit Card,21.000000,61.000000,Server 12,2026-02,4,17,full_price
103114,5900,1180,4720,1900,2820,5,2026-02-13,18:07:00,11,3.000000,2.000000,dine_in,completed,20,Credit Card,30.000000,63.000000,Server 11,2026-02,4,18,discounted
103115,7000,0,7000,2740,4260,4,2026-02-13,18:20:00,11,,,takeaway,completed,0,Credit Card,30.000000,30.000000,Server 11,2026-02,4,18,full_price
103116,10500,0,10500,3840,6660,6,2026-02-13,18:22:00,11,11.000000,4.000000,dine_in,completed,0,Debit Card,27.000000,68.000000,Server 11,2026-02,4,18,full_price
103117,10400,0,10400,3240,7160,9,2026-02-13,18:23:00,2,,,takeaway,completed,0,Credit Card,28.000000,28.000000,Server 02,2026-02,4,18,full_price
103118,11950,0,11950,3700,8250,11,2026-02-13,18:23:00,1,12.000000,4.000000,dine_in,completed,0,Credit Card,25.000000,79.000000,Server 01,2026-02,4,18,full_price
103119,5400,540,4860,1970,2890,3,2026-02-13,18:24:00,1,,,takeaway,completed,10,Credit Card,25.000000,25.000000,Server 01,2026-02,4,18,discounted
103121,11100,0,11100,3505,7595,10,2026-02-13,18:25:00,2,13.000000,4.000000,dine_in,completed,0,Cash,30.000000,65.000000,Server 02,2026-02,4,18,full_price
103122,5900,0,5900,1950,3950,4,2026-02-13,18:30:00,1,1.000000,2.000000,dine_in,completed,0,Debit Card,30.000000,86.000000,Server 01,2026-02,4,18,full_price
103123,7400,0,7400,2700,4700,4,2026-02-13,18:34:00,1,14.000000,3.000000,dine_in,completed,0,Credit Card,24.000000,68.000000,Server 01,2026-02,4,18,full_price
103124,7950,0,7950,2560,5390,6,2026-02-13,18:38:00,2,15.000000,3.000000,dine_in,completed,0,Debit Card,29.000000,83.000000,Server 02,2026-02,4,18,full_price
103125,6000,0,6000,1865,4135,6,2026-02-13,18:50:00,11,4.000000,2.000000,dine_in,completed,0,Credit Card,31.000000,68.000000,Server 11,2026-02,4,18,full_price
103126,5250,0,5250,1710,3540,4,2026-02-13,18:52:00,12,5.000000,2.000000,dine_in,completed,0,Cash,26.000000,75.000000,Server 12,2026-02,4,18,full_price
103127,9800,1960,7840,2890,4950,9,2026-02-13,18:53:00,9,9.000000,4.000000,dine_in,completed,20,Cash,19.000000,74.000000,Server 09,2026-02,4,18,discounted
103128,16950,0,16950,5620,11330,15,2026-02-13,18:55:00,9,22.000000,6.000000,dine_in,completed,0,Credit Card,23.000000,59.000000,Server 09,2026-02,4,18,full_price
103129,8250,0,8250,2730,5520,6,2026-02-13,18:57:00,9,,,takeaway,completed,0,Debit Card,28.000000,28.000000,Server 09,2026-02,4,18,full_price
103130,6950,1390,5560,2340,3220,5,2026-02-13,19:12:00,12,2.000000,2.000000,dine_in,completed,20,Credit Card,27.000000,52.000000,Server 12,2026-02,4,19,discounted
103131,11100,0,11100,3910,7190,8,2026-02-13,19:18:00,10,10.000000,4.000000,dine_in,completed,0,Credit Card,22.000000,59.000000,Server 10,2026-02,4,19,full_price
103132,3950,0,3950,1140,2810,3,2026-02-13,19:22:00,2,3.000000,2.000000,dine_in,completed,0,Credit Card,22.000000,98.000000,Server 02,2026-02,4,19,full_price
103133,3550,0,3550,1400,2150,2,2026-02-13,19:23:00,1,,,takeaway,completed,0,Credit Card,33.000000,33.000000,Server 01,2026-02,4,19,full_price
103134,12700,0,12700,4310,8390,10,2026-02-13,19:27:00,11,16.000000,4.000000,dine_in,completed,0,Credit Card,26.000000,80.000000,Server 11,2026-02,4,19,full_price
103135,5550,0,5550,1995,3555,4,2026-02-13,19:29:00,12,6.000000,2.000000,dine_in,completed,0,Credit Card,26.000000,69.000000,Server 12,2026-02,4,19,full_price
103136,2150,215,1935,590,1345,2,2026-02-13,19:32:00,9,,,takeaway,completed,10,Credit Card,31.000000,31.000000,Server 09,2026-02,4,19,discounted
103137,6600,0,6600,2110,4490,6,2026-02-13,19:33:00,10,11.000000,3.000000,dine_in,completed,0,Credit Card,28.000000,68.000000,Server 10,2026-02,4,19,full_price
103138,14750,0,14750,4470,10280,13,2026-02-13,19:33:00,12,21.000000,5.000000,dine_in,completed,0,Credit Card,22.000000,60.000000,Server 12,2026-02,4,19,full_price
103139,7650,0,7650,2380,5270,6,2026-02-13,19:35:00,9,13.000000,3.000000,dine_in,completed,0,Credit Card,22.000000,88.000000,Server 09,2026-02,4,19,full_price
103140,10900,0,10900,3790,7110,8,2026-02-13,19:36:00,12,17.000000,4.000000,dine_in,completed,0,Credit Card,23.000000,71.000000,Server 12,2026-02,4,19,full_price
103141,12950,0,12950,4170,8780,10,2026-02-13,19:37:00,12,23.000000,5.000000,dine_in,completed,0,Credit Card,31.000000,46.000000,Server 12,2026-02,4,19,full_price
