order_id,order_date,order_time,server_id,table_number,party_size,channel,status,discount_percent,payment_method,service_minutes,check_duration_minutes
104602,2026-03-05,11:40:00,10,11,3,dine_in,completed,0,Credit Card,23,52
104603,2026-03-05,11:52:00,10,12,3,dine_in,completed,0,Credit Card,26,61
104604,2026-03-05,12:04:00,10,2,2,dine_in,completed,0,Cash,16,56
104605,2026-03-05,12:10:00,8,3,2,dine_in,completed,0,Debit Card,18,72
104606,2026-03-05,12:10:00,7,13,3,dine_in,completed,0,Cash,17,74
104607,2026-03-05,12:19:00,7,4,2,dine_in,completed,0,Cash,20,83
104608,2026-03-05,12:20:00,6,5,2,dine_in,completed,0,Credit Card,18,78
104609,2026-03-05,12:56:00,9,9,4,dine_in,completed,0,Debit Card,17,67
104610,2026-03-05,12:57:00,6,10,4,dine_in,completed,0,Credit Card,19,65
104611,2026-03-05,13:03:00,8,,,takeaway,completed,0,Cash,19,19
104612,2026-03-05,13:04:00,9,,,takeaway,completed,0,Credit Card,10,10
104613,2026-03-05,13:05:00,9,1,2,dine_in,completed,0,Credit Card,18,79
104614,2026-03-05,13:08:00,6,11,4,dine_in,completed,0,Credit Card,23,55
104615,2026-03-05,13:25:00,5,,,takeaway,completed,0,Credit Card,26,26
104616,2026-03-05,13:27:00,10,2,1,dine_in,completed,0,Credit Card,16,56
104617,2026-03-05,13:31:00,10,12,4,dine_in,completed,0,Credit Card,17,72
104618,2026-03-05,13:47:00,6,,,takeaway,completed,0,Credit Card,15,15
104619,2026-03-05,13:52:00,9,,,takeaway,completed,0,Credit Card,22,22
104620,2026-03-05,13:53:00,7,3,2,dine_in,completed,0,Cash,13,71
104621,2026-03-05,13:56:00,9,4,1,dine_in,completed,0,Credit Card,25,44
104622,2026-03-05,14:00:00,8,13,4,dine_in,completed,0,Credit Card,22,66
104623,2026-03-05,14:18:00,6,,,takeaway,completed,0,Credit Card,18,18
104624,2026-03-05,14:21:00,7,,,takeaway,completed,10,Credit Card,12,12
104625,2026-03-05,14:34:00,10,1,2,dine_in,completed,0,Cash,15,72
104626,2026-03-05,15:11:00,9,,,takeaway,completed,0,Credit Card,27,27
104627,2026-03-05,16:04:00,7,,,takeaway,completed,0,Credit Card,26,26
104628,2026-03-05,16:21:00,6,,,takeaway,completed,0,Cash,21,21
104629,2026-03-05,16:22:00,9,,,takeaway,completed,0,Debit Card,21,21
104630,2026-03-05,16:44:00,10,1,2,dine_in,completed,0,Credit Card,21,62
104631,2026-03-05,16:53:00,8,,,takeaway,completed,0,Cash,18,18
104632,2026-03-05,17:19:00,6,9,3,dine_in,completed,0,Cash,19,80
104633,2026-03-05,17:21:00,6,2,1,dine_in,completed,0,Credit Card,17,49
104634,2026-03-05,17:23:00,9,10,3,dine_in,completed,0,Credit Card,19,73
104635,2026-03-05,17:29:00,10,11,4,dine_in,completed,10,Debit Card,17,64
104636,2026-03-05,17:49:00,5,,,takeaway,completed,20,Credit Card,18,18
104637,2026-03-05,17:51:00,7,1,2,dine_in,completed,0,Cash,20,53
104638,2026-03-05,18:03:00,5,21,5,dine_in,completed,0,Cash,18,60
104639,2026-03-05,18:05:00,5,12,4,dine_in,completed,0,Cash,17,52
104640,2026-03-05,18:07:00,8,13,3,dine_in,completed,0,Debit Card,23,41
104641,2026-03-05,18:11:00,6,2,2,dine_in,completed,0,Credit Card,16,83
104642,2026-03-05,18:20:00,6,3,1,dine_in,completed,0,Credit Card,15,52
104643,2026-03-05,18:25:00,6,,,takeaway,completed,0,Debit Card,23,23
104644,2026-03-05,18:26:00,6,14,3,dine_in,completed,0,Credit Card,11,56
104645,2026-03-05,18:31:00,7,15,3,dine_in,completed,0,Credit Card,17,66
104646,2026-03-05,18:38:00,7,,,takeaway,completed,0,Debit Card,15,15
104647,2026-03-05,18:46:00,6,9,3,dine_in,completed,0,Cash,19,55
104648,2026-03-05,18:51:00,5,1,1,dine_in,completed,0,Cash,21,62
104649,2026-03-05,18:54:00,7,4,2,dine_in,completed,0,Cash,20,83
104650,2026-03-05,19:02:00,5,5,2,dine_in,completed,0,Credit Card,26,48
104651,2026-03-05,19:04:00,10,10,4,dine_in,completed,0,Debit Card,18,66
104652,2026-03-05,19:05:00,5,21,5,dine_in,completed,0,Credit Card,23,69
104653,2026-03-05,19:07:00,5,,,takeaway,completed,0,Debit Card,26,26
104654,2026-03-05,19:28:00,10,11,4,dine_in,completed,0,Debit Card,14,63
104655,2026-03-05,19:31:00,9,3,2,dine_in,completed,0,Credit Card,13,69
104656,2026-03-05,19:31:00,9,12,4,dine_in,completed,0,Credit Card,15,74
104657,2026-03-05,19:37:00,7,2,1,dine_in,completed,0,Credit Card,18,78
104658,2026-03-05,19:38:00,10,13,4,dine_in,completed,0,Cash,22,66
104659,2026-03-05,19:46:00,7,6,2,dine_in,completed,0,Credit Card,17,67
104660,2026-03-05,19:46:00,9,7,2,dine_in,completed,0,Credit Card,17,43
104661,2026-03-05,19:51:00,7,,,takeaway,completed,0,Credit Card,20,20
104662,2026-03-05,19:55:00,10,9,4,dine_in,completed,0,Credit Card,15,89
104663,2026-03-05,19:56:00,7,,,takeaway,completed,0,Cash,23,23
104664,2026-03-05,19:56:00,5,,,takeaway,completed,0,Debit Card,22,22
104665,2026-03-05,20:01:00,9,14,3,dine_in,completed,0,Cash,21,92
104666,2026-03-05,20:10:00,9,1,1,dine_in,completed,0,Credit Card,20,73
104667,2026-03-05,20:21:00,10,21,5,dine_in,completed,0,Cash,14,60
104668,2026-03-05,20:27:00,10,10,4,dine_in,completed,0,Credit Card,15,52
104669,2026-03-05,20:35:00,10,11,3,dine_in,completed,0,Credit Card,15,51
104670,2026-03-05,20:40:00,5,15,4,dine_in,completed,0,Credit Card,22,56
104671,2026-03-05,21:07:00,5,12,3,dine_in,completed,20,Credit Card,20,58
104672,2026-03-05,21:15:00,6,,,takeaway,completed,0,Debit Card,25,25
104673,2026-03-05,21:37:00,9,9,3,dine_in,completed,10,Credit Card,20,63
104674,2026-03-06,11:10:00,11,,,takeaway,completed,0,Credit Card,27,27
104675,2026-03-06,11:15:00,10,9,3,dine_in,completed,0,Credit Card,23,69
104676,2026-03-06,11:29:00,6,1,2,dine_in,completed,0,Debit Card,17,62
104677,2026-03-06,11:50:00,6,2,2,dine_in,completed,0,Debit Card,23,43
104678,2026-03-06,11:58:00,7,10,4,dine_in,completed,10,Credit Card,17,53
104679,2026-03-06,12:02:00,6,,,takeaway,completed,0,Credit Card,16,16
104680,2026-03-06,12:08:00,11,3,2,dine_in,completed,20,Cash,14,57
104681,2026-03-06,12:26:00,7,,,takeaway,completed,0,Credit Card,25,25
104682,2026-03-06,12:36:00,10,,,takeaway,completed,10,Debit Card,14,14
104683,2026-03-06,12:39:00,8,,,takeaway,completed,0,Credit Card,24,24
104684,2026-03-06,12:47:00,9,,,takeaway,completed,0,Debit Card,25,25
104685,2026-03-06,12:52:00,7,1,1,dine_in,completed,0,Credit Card,17,65
104686,2026-03-06,13:26:00,6,2,1,dine_in,completed,0,Credit Card,12,87
104687,2026-03-06,13:26:00,7,9,3,dine_in,completed,0,Credit Card,21,43
104688,2026-03-06,13:26:00,10,3,1,dine_in,completed,0,Cash,24,72
104689,2026-03-06,13:29:00,7,4,2,dine_in,completed,10,Credit Card,21,60
104690,2026-03-06,13:37:00,7,10,3,dine_in,completed,10,Debit Card,15,89
104691,2026-03-06,13:39:00,7,11,4,dine_in,completed,0,Credit Card,17,67
104692,2026-03-06,13:41:00,11,5,2,dine_in,completed,10,Cash,21,78
104693,2026-03-06,13:50:00,6,6,1,dine_in,completed,0,Credit Card,21,64
104694,2026-03-06,13:51:00,7,,,takeaway,completed,0,Cash,18,18
104695,2026-03-06,14:14:00,10,1,2,dine_in,completed,0,Debit Card,11,66
104696,2026-03-06,14:15:00,6,21,5,dine_in,completed,10,Credit Card,13,67
104697,2026-03-06,14:17:00,6,,,takeaway,completed,0,Credit Card,16,16
104698,2026-03-06,14:19:00,9,7,2,dine_in,completed,10,Credit Card,16,53
104699,2026-03-06,14:22:00,8,8,2,dine_in,completed,0,Credit Card,13,28
104700,2026-03-06,14:30:00,8,4,2,dine_in,completed,0,Credit Card,12,79
104701,2026-03-06,14:39:00,11,,,takeaway,completed,0,Debit Card,12,12
104702,2026-03-06,15:42:00,8,,,takeaway,completed,0,Debit Card,23,23
104703,2026-03-06,16:24:00,7,9,3,dine_in,completed,0,Debit Card,15,79
104704,2026-03-06,16:43:00,8,10,3,dine_in,completed,0,Cash,11,70
104705,2026-03-06,16:48:00,8,1,2,dine_in,completed,0,Credit Card,17,73
104706,2026-03-06,17:02:00,7,,,takeaway,completed,0,Credit Card,12,12
104707,2026-03-06,17:03:00,8,2,2,dine_in,completed,0,Credit Card,25,93
104708,2026-03-06,17:07:00,7,,,takeaway,completed,0,Credit Card,23,23
104709,2026-03-06,17:09:00,6,21,5,dine_in,completed,0,Credit Card,23,86
104710,2026-03-06,17:14:00,8,11,4,dine_in,completed,0,Debit Card,20,45
104711,2026-03-06,17:21:00,7,,,takeaway,completed,0,Debit Card,23,23
104712,2026-03-06,17:22:00,11,,,takeaway,completed,0,Credit Card,14,14
104713,2026-03-06,17:26:00,6,,,takeaway,completed,0,Credit Card,28,28
104714,2026-03-06,17:28:00,7,,,takeaway,completed,0,Credit Card,19,19
104715,2026-03-06,17:32:00,6,,,takeaway,completed,0,Credit Card,22,22
104716,2026-03-06,17:39:00,9,12,4,dine_in,completed,10,Credit Card,23,55
104717,2026-03-06,17:44:00,11,3,2,dine_in,completed,0,Credit Card,18,71
104718,2026-03-06,17:48:00,8,,,takeaway,completed,0,Credit Card,22,22
104719,2026-03-06,17:54:00,11,22,6,dine_in,completed,0,Credit Card,18,67
104720,2026-03-06,17:54:00,10,,,takeaway,completed,0,Credit Card,21,21
104721,2026-03-06,17:58:00,10,4,2,dine_in,completed,0,Cash,8,53
104722,2026-03-06,17:59:00,7,5,2,dine_in,completed,0,Credit Card,15,79
104723,2026-03-06,18:07:00,8,1,2,dine_in,completed,0,Credit Card,24,68
104724,2026-03-06,18:10:00,7,,,takeaway,completed,0,Debit Card,26,26
104725,2026-03-06,18:12:00,7,6,1,dine_in,completed,0,Debit Card,25,87
104726,2026-03-06,18:13:00,8,,,takeaway,completed,0,Credit Card,28,28
104727,2026-03-06,18:16:00,7,7,2,dine_in,completed,0,Credit Card,24,59
104728,2026-03-06,18:18:00,7,23,6,dine_in,completed,0,Cash,29,71
104729,2026-03-06,18:20:00,8,8,2,dine_in,completed,0,Credit Card,30,72
104730,2026-03-06,18:29:00,9,9,2,dine_in,completed,0,Credit Card,26,56
104731,2026-03-06,18:37:00,11,10,4,dine_in,completed,0,Credit Card,32,47
104732,2026-03-06,18:37:00,9,2,2,dine_in,completed,0,Debit Card,20,72
104733,2026-03-06,18:42:00,8,11,4,dine_in,completed,0,Debit Card,24,61
104734,2026-03-06,18:43:00,7,12,2,dine_in,completed,10,Credit Card,21,77
104735,2026-03-06,18:44:00,11,13,2,dine_in,completed,0,Credit Card,25,54
104736,2026-03-06,18:48:00,6,14,2,dine_in,completed,0,Debit Card,32,69
104737,2026-03-06,18:48:00,10,,,takeaway,completed,0,Cash,33,33
104738,2026-03-06,18:50:00,6,15,2,dine_in,completed,10,Credit Card,31,78
104739,2026-03-06,18:59:00,9,3,1,dine_in,completed,0,Credit Card,32,58
104740,2026-03-06,18:59:00,7,4,2,dine_in,completed,0,Credit Card,25,71
104741,2026-03-06,19:10:00,11,16,4,dine_in,completed,10,Cash,26,80
104742,2026-03-06,19:11:00,7,17,3,dine_in,completed,0,Credit Card,26,81
104743,2026-03-06,19:13:00,11,18,1,dine_in,completed,0,Credit Card,25,80
104744,2026-03-06,19:14:00,9,19,4,dine_in,completed,10,Cash,30,90
104745,2026-03-06,19:15:00,6,20,4,dine_in,completed,0,Credit Card,28,77
104746,2026-03-06,19:18:00,8,1,2,dine_in,completed,20,Credit Card,27,67
104747,2026-03-06,19:22:00,11,5,2,dine_in,completed,0,Credit Card,20,74
104748,2026-03-06,19:23:00,9,7,2,dine_in,completed,0,Cash,23,68
104749,2026-03-06,19:25:00,7,,,takeaway,completed,0,Credit Card,33,33
104750,2026-03-06,19:26:00,10,,,takeaway,completed,0,Credit Card,26,26
104751,2026-03-06,19:33:00,6,,,takeaway,completed,0,Cash,30,30
104752,2026-03-06,19:33:00,10,9,3,dine_in,completed,0,Credit Card,22,70
104753,2026-03-06,19:35:00,8,10,3,dine_in,completed,0,Credit Card,30,78
104754,2026-03-06,19:35:00,10,8,2,dine_in,completed,0,Debit Card,30,89
104755,2026-03-06,19:37:00,9,21,3,dine_in,completed,0,Credit Card,29,79
104756,2026-03-06,19:39:00,9,6,1,dine_in,completed,0,Credit Card,29,75
104757,2026-03-06,19:40:00,7,13,2,dine_in,completed,0,Debit Card,34,88
104758,2026-03-06,19:42:00,8,22,2,dine_in,completed,0,Debit Card,26,71
104759,2026-03-06,19:42:00,10,23,3,dine_in,completed,0,Credit Card,29,85
104760,2026-03-06,19:42:00,6,,,takeaway,completed,0,Debit Card,30,30
104761,2026-03-06,19:42:00,6,,,takeaway,completed,0,Credit Card,30,30
104762,2026-03-06,19:55:00,7,2,2,dine_in,completed,0,Cash,27,81
104763,2026-03-06,20:09:00,6,3,2,dine_in,completed,0,Credit Card,17,75
104764,2026-03-06,20:16:00,11,4,2,dine_in,completed,0,Cash,25,40
104765,2026-03-06,20:31:00,9,24,5,dine_in,completed,10,Debit Card,27,57
104766,2026-03-06,20:34:00,7,1,2,dine_in,completed,0,Credit Card,13,66
104767,2026-03-06,20:41:00,7,5,1,dine_in,completed,0,Credit Card,22,60
104768,2026-03-06,20:49:00,6,,,takeaway,completed,0,Credit Card,22,22
104769,2026-03-06,20:53:00,6,7,1,dine_in,completed,0,Credit Card,13,67
104770,2026-03-06,20:53:00,10,,,takeaway,completed,10,Credit Card,26,26
104771,2026-03-06,21:11:00,6,4,2,dine_in,completed,0,Debit Card,17,63
104772,2026-03-06,21:17:00,10,9,4,dine_in,completed,0,Debit Card,30,57
104773,2026-03-06,21:24:00,7,2,2,dine_in,completed,0,Credit Card,20,38
104774,2026-03-06,21:37:00,6,10,4,dine_in,completed,0,Debit Card,22,64
104775,2026-03-06,21:38:00,6,,,takeaway,completed,0,Credit Card,16,16
104776,2026-03-07,11:02:00,10,1,2,dine_in,completed,0,Debit Card,14,47
104777,2026-03-07,11:11:00,11,21,6,dine_in,completed,0,Credit Card,13,84
104778,2026-03-07,11:13:00,7,2,1,dine_in,completed,10,Cash,14,68
104779,2026-03-07,11:20:00,9,3,2,dine_in,completed,0,Credit Card,18,68
104780,2026-03-07,11:20:00,12,,,takeaway,completed,20,Credit Card,22,22
104781,2026-03-07,11:23:00,10,4,1,dine_in,completed,0,Debit Card,17,61
104782,2026-03-07,11:29:00,11,,,takeaway,completed,0,Credit Card,30,30
104783,2026-03-07,11:38:00,9,,,takeaway,completed,0,Credit Card,28,28
104784,2026-03-07,11:44:00,9,5,2,dine_in,completed,0,Credit Card,17,61
104785,2026-03-07,11:50:00,10,,,takeaway,completed,0,Cash,21,21
104786,2026-03-07,11:52:00,10,9,3,dine_in,completed,10,Debit Card,16,73
104787,2026-03-07,11:54:00,7,1,2,dine_in,completed,0,Cash,15,69
104788,2026-03-07,12:00:00,11,6,2,dine_in,completed,0,Credit Card,20,66
104789,2026-03-07,12:05:00,11,10,4,dine_in,completed,10,Credit Card,18,70
104790,2026-03-07,12:09:00,8,,,takeaway,cancelled,0,Credit Card,,
104791,2026-03-07,12:09:00,10,11,3,dine_in,completed,0,Credit Card,17,41
104792,2026-03-07,12:12:00,11,7,2,dine_in,completed,0,Credit Card,17,60
104793,2026-03-07,12:15:00,9,,,takeaway,completed,0,Credit Card,20,20
104794,2026-03-07,12:15:00,9,12,3,dine_in,completed,10,Credit Card,24,56
104795,2026-03-07,12:29:00,7,,,takeaway,completed,0,Credit Card,22,22
104796,2026-03-07,12:32:00,8,13,4,dine_in,completed,0,Debit Card,19,50
104797,2026-03-07,12:39:00,10,21,5,dine_in,completed,0,Debit Card,15,58
104798,2026-03-07,12:43:00,9,14,3,dine_in,completed,0,Debit Card,28,73
104799,2026-03-07,12:48:00,10,,,takeaway,completed,0,Credit Card,24,24
104800,2026-03-07,12:50:00,10,22,5,dine_in,completed,0,Credit Card,18,47
104801,2026-03-07,12:53:00,10,11,3,dine_in,completed,0,Credit Card,19,38
104802,2026-03-07,12:55:00,11,2,2,dine_in,completed,0,Credit Card,12,90
104803,2026-03-07,13:05:00,10,9,4,dine_in,completed,0,Debit Card,25,76
104804,2026-03-07,13:07:00,9,15,3,dine_in,completed,0,Credit Card,17,82
104805,2026-03-07,13:09:00,10,1,2,dine_in,completed,0,Credit Card,22,93
104806,2026-03-07,13:15:00,12,3,2,dine_in,completed,0,Credit Card,20,84
104807,2026-03-07,13:17:00,12,4,1,dine_in,completed,0,Credit Card,13,56
104808,2026-03-07,13:37:00,8,5,1,dine_in,completed,0,Debit Card,19,54
104809,2026-03-07,13:39:00,10,21,5,dine_in,completed,0,Credit Card,17,69
104810,2026-03-07,13:41:00,9,,,takeaway,completed,10,Debit Card,11,11
104811,2026-03-07,13:41:00,12,,,takeaway,completed,0,Credit Card,25,25
104812,2026-03-07,13:46:00,7,6,1,dine_in,completed,0,Credit Card,18,85
104813,2026-03-07,13:48:00,11,10,3,dine_in,completed,0,Credit Card,15,64
104814,2026-03-07,13:48:00,8,11,4,dine_in,completed,0,Credit Card,12,61
104815,2026-03-07,13:59:00,11,7,1,dine_in,completed,0,Credit Card,16,66
104816,2026-03-07,14:11:00,12,12,3,dine_in,completed,0,Cash,18,75
104817,2026-03-07,14:19:00,11,13,3,dine_in,completed,0,Cash,15,73
104818,2026-03-07,14:34:00,7,,,takeaway,completed,0,Credit Card,16,16
104819,2026-03-07,14:42:00,10,1,2,dine_in,completed,0,Cash,20,83
104820,2026-03-07,14:52:00,7,2,2,dine_in,completed,0,Debit Card,13,52
104821,2026-03-07,14:54:00,8,9,3,dine_in,completed,0,Credit Card,26,64
104822,2026-03-07,14:57:00,7,21,6,dine_in,completed,0,Credit Card,20,84
104823,2026-03-07,15:08:00,7,,,takeaway,completed,0,Cash,17,17
104824,2026-03-07,15:25:00,7,10,4,dine_in,completed,0,Debit Card,18,53
104825,2026-03-07,15:30:00,11,3,2,dine_in,completed,0,Debit Card,22,60
104826,2026-03-07,15:39:00,7,11,3,dine_in,completed,10,Credit Card,12,60
104827,2026-03-07,16:14:00,11,1,2,dine_in,completed,0,Credit Card,24,65
104828,2026-03-07,16:22:00,11,,,takeaway,completed,0,Credit Card,24,24
104829,2026-03-07,16:36:00,10,2,2,dine_in,completed,0,Credit Card,24,74
104830,2026-03-07,16:40:00,7,3,2,dine_in,completed,10,Credit Card,19,77
104831,2026-03-07,16:44:00,9,4,2,dine_in,completed,0,Debit Card,17,46
104832,2026-03-07,16:50:00,10,5,2,dine_in,completed,0,Credit Card,13,56
104833,2026-03-07,16:55:00,12,,,takeaway,completed,0,Credit Card,19,19
104834,2026-03-07,17:01:00,10,,,takeaway,cancelled,0,Debit Card,,
104835,2026-03-07,17:03:00,12,6,2,dine_in,completed,0,Cash,17,78
104836,2026-03-07,17:04:00,12,7,2,dine_in,completed,0,Credit Card,15,66
104837,2026-03-07,17:04:00,7,9,3,dine_in,completed,0,Debit Card,22,63
104838,2026-03-07,17:05:00,7,8,2,dine_in,completed,0,Cash,15,80
104839,2026-03-07,17:07:00,11,10,1,dine_in,completed,0,Credit Card,14,75
104840,2026-03-07,17:13:00,10,11,2,dine_in,completed,0,Credit Card,15,78
104841,2026-03-07,17:17:00,11,,,takeaway,completed,0,Credit Card,24,24
104842,2026-03-07,17:21:00,12,12,4,dine_in,completed,0,Credit Card,20,53
104843,2026-03-07,17:25:00,11,13,4,dine_in,completed,10,Cash,16,82
104844,2026-03-07,17:33:00,7,,,takeaway,completed,0,Credit Card,18,18
104845,2026-03-07,17:34:00,12,,,takeaway,completed,0,Credit Card,23,23
104846,2026-03-07,17:35:00,8,21,5,dine_in,completed,0,Cash,16,94
104847,2026-03-07,17:37:00,9,,,takeaway,completed,0,Cash,25,25
104848,2026-03-07,17:37:00,9,1,2,dine_in,completed,0,Debit Card,19,71
104849,2026-03-07,17:50:00,7,,,takeaway,completed,0,Debit Card,23,23
104850,2026-03-07,17:55:00,12,2,2,dine_in,completed,0,Debit Card,19,72
104851,2026-03-07,18:00:00,8,14,3,dine_in,completed,0,Credit Card,20,57
104852,2026-03-07,18:01:00,11,15,4,dine_in,completed,0,Cash,17,62
104853,2026-03-07,18:05:00,9,3,1,dine_in,completed,0,Credit Card,29,59
104854,2026-03-07,18:09:00,12,9,4,dine_in,completed,10,Debit Card,28,81
104855,2026-03-07,18:10:00,12,4,1,dine_in,completed,0,Credit Card,28,70
104856,2026-03-07,18:18:00,8,,,takeaway,completed,0,Credit Card,30,30
104857,2026-03-07,18:18:00,12,,,takeaway,completed,0,Cash,26,26
104858,2026-03-07,18:19:00,10,,,takeaway,completed,0,Debit Card,28,28
104859,2026-03-07,18:19:00,8,,,takeaway,completed,0,Credit Card,33,33
104860,2026-03-07,18:19:00,12,12,3,dine_in,completed,0,Credit Card,22,68
104861,2026-03-07,18:20:00,8,22,6,dine_in,completed,0,Credit Card,32,82
104862,2026-03-07,18:20:00,11,,,takeaway,completed,0,Credit Card,21,21
104863,2026-03-07,18:22:00,11,5,2,dine_in,completed,10,Credit Card,34,76
104864,2026-03-07,18:26:00,11,6,2,dine_in,completed,0,Credit Card,25,68
104865,2026-03-07,18:26:00,9,,,takeaway,completed,0,Debit Card,32,32
104866,2026-03-07,18:27:00,11,10,4,dine_in,completed,0,Credit Card,27,64
104867,2026-03-07,18:28:00,12,,,takeaway,completed,10,Credit Card,32,32
104868,2026-03-07,18:29:00,10,,,takeaway,completed,0,Credit Card,30,30
104869,2026-03-07,18:33:00,11,7,2,dine_in,completed,0,Debit Card,27,80
104870,2026-03-07,18:34:00,8,8,1,dine_in,completed,0,Credit Card,24,58
104871,2026-03-07,18:35:00,9,11,4,dine_in,completed,0,Credit Card,26,49
104872,2026-03-07,18:38:00,7,,,takeaway,completed,0,Debit Card,32,32
104873,2026-03-07,18:40:00,12,16,2,dine_in,completed,0,Debit Card,21,63
104874,2026-03-07,18:46:00,9,17,2,dine_in,completed,0,Credit Card,22,92
104875,2026-03-07,18:49:00,8,,,takeaway,completed,0,Debit Card,28,28
104876,2026-03-07,18:49:00,8,1,2,dine_in,completed,0,Credit Card,30,64
104877,2026-03-07,18:52:00,11,13,4,dine_in,completed,0,Credit Card,25,86
104878,2026-03-07,18:54:00,11,18,2,dine_in,completed,0,Credit Card,28,64
104879,2026-03-07,18:56:00,7,19,2,dine_in,completed,10,Credit Card,27,59
104880,2026-03-07,18:57:00,11,14,2,dine_in,completed,0,Debit Card,27,71
104881,2026-03-07,18:59:00,11,20,2,dine_in,completed,0,Debit Card,33,82
104882,2026-03-07,19:01:00,7,23,2,dine_in,completed,0,Debit Card,26,70
104883,2026-03-07,19:01:00,11,24,1,dine_in,completed,0,Debit Card,22,58
104884,2026-03-07,19:05:00,11,15,4,dine_in,completed,0,Credit Card,28,54
104885,2026-03-07,19:09:00,9,2,2,dine_in,completed,0,Credit Card,29,56
104886,2026-03-07,19:11:00,9,,,takeaway,completed,20,Credit Card,35,35
104887,2026-03-07,19:11:00,12,21,5,dine_in,completed,20,Debit Card,22,66
104888,2026-03-07,19:13:00,10,3,2,dine_in,completed,0,Credit Card,29,86
104889,2026-03-07,19:15:00,8,,,takeaway,completed,0,Cash,29,29
104890,2026-03-07,19:24:00,7,4,2,dine_in,completed,0,Cash,26,85
104891,2026-03-07,19:27:00,8,11,4,dine_in,completed,0,Debit Card,28,51
104892,2026-03-07,19:30:00,12,,,takeaway,completed,0,Credit Card,32,32
104893,2026-03-07,19:37:00,11,,,takeaway,completed,0,Cash,31,31
104894,2026-03-07,19:40:00,8,9,4,dine_in,completed,0,Debit Card,25,51
104895,2026-03-07,19:42:00,10,5,2,dine_in,completed,10,Debit Card,25,89
104896,2026-03-07,19:43:00,12,,,takeaway,completed,0,Credit Card,21,21
104897,2026-03-07,19:43:00,10,6,2,dine_in,completed,0,Debit Card,30,68
104898,2026-03-07,19:45:00,7,8,2,dine_in,completed,0,Credit Card,27,64
104899,2026-03-07,19:50:00,10,10,2,dine_in,completed,0,Credit Card,26,47
104900,2026-03-07,19:51:00,8,22,5,dine_in,completed,0,Cash,19,46
104901,2026-03-07,19:56:00,11,12,3,dine_in,completed,10,Credit Card,26,64
104902,2026-03-07,19:57:00,11,1,2,dine_in,completed,0,Cash,26,82
104903,2026-03-07,19:57:00,11,16,4,dine_in,completed,0,Debit Card,24,77
104904,2026-03-07,20:08:00,9,2,2,dine_in,completed,0,Credit Card,17,68
104905,2026-03-07,20:19:00,10,,,takeaway,completed,10,Credit Card,21,21
104906,2026-03-07,20:21:00,7,,,takeaway,completed,0,Credit Card,32,32
